location.x,location.y,scaling,size.x,size.y,request.location.x,request.location.y,request.level,request.size.x,request.size.y,native.fractional_coordinates.x,native.fractional_coordinates.y,native.native_size.x,native.native_size.y
5632,5376,0.2495,256,256,22556,21528,1,266,267,4.286442906778575,4.773402058879583,256.50523238315725,256.50523238315725
5888,5376,0.2495,256,256,23580,21528,1,267,267,4.799453371544587,4.773402058879583,256.50523238315725,256.50523238315725
6144,5376,0.2495,256,256,24608,21528,1,266,267,4.31249421944176,4.773402058879583,256.50523238315725,256.50523238315725
6400,5376,0.2495,256,256,25632,21528,1,267,267,4.825504684208681,4.773402058879583,256.50523238315725,256.50523238315725
6656,5376,0.2495,256,256,26660,21528,1,266,267,4.338545532105854,4.773402058879583,256.50523238315725,256.50523238315725
6912,5376,0.2495,256,256,27684,21528,1,267,267,4.851555996871866,4.773402058879583,256.50523238315725,256.50523238315725
7168,5376,0.2495,256,256,28712,21528,1,266,267,4.364596844769949,4.773402058879583,256.50523238315725,256.50523238315725
7424,5376,0.2495,256,256,29736,21528,1,267,267,4.877607309535961,4.773402058879583,256.50523238315725,256.50523238315725
7680,5376,0.2495,256,256,30764,21528,1,266,267,4.390648157433134,4.773402058879583,256.50523238315725,256.50523238315725
7936,5376,0.2495,256,256,31788,21528,1,267,267,4.903658622200055,4.773402058879583,256.50523238315725,256.50523238315725
8192,5376,0.2495,256,256,32816,21528,1,266,267,4.416699470099047,4.773402058879583,256.50523238315725,256.50523238315725
8448,5376,0.2495,256,256,33841,21528,1,267,267,4.679717530647395,4.773402058879583,256.50523238315725,256.50523238315725
8704,5376,0.2495,256,256,34869,21528,1,266,267,4.192758378543658,4.773402058879583,256.50523238315725,256.50523238315725
8960,5376,0.2495,256,256,35893,21528,1,267,267,4.7057688433105795,4.773402058879583,256.50523238315725,256.50523238315725
9216,5376,0.2495,256,256,36921,21528,1,266,267,4.218809691206843,4.773402058879583,256.50523238315725,256.50523238315725
9472,5376,0.2495,256,256,37945,21528,1,267,267,4.7318201559737645,4.773402058879583,256.50523238315725,256.50523238315725
9728,5376,0.2495,256,256,38973,21528,1,266,267,4.244861003871847,4.773402058879583,256.50523238315725,256.50523238315725
9984,5376,0.2495,256,256,39997,21528,1,267,267,4.757871468638768,4.773402058879583,256.50523238315725,256.50523238315725
10240,5376,0.2495,256,256,41025,21528,1,266,267,4.270912316536851,4.773402058879583,256.50523238315725,256.50523238315725
10496,5376,0.2495,256,256,42049,21528,1,267,267,4.783922781301953,4.773402058879583,256.50523238315725,256.50523238315725
10752,5376,0.2495,256,256,43077,21528,1,266,267,4.296963629200036,4.773402058879583,256.50523238315725,256.50523238315725
11008,5376,0.2495,256,256,44101,21528,1,267,267,4.809974093965138,4.773402058879583,256.50523238315725,256.50523238315725
0,5632,0.2495,256,256,0,22556,1,261,266,0.0,4.286442906778575,256.50523238315725,256.50523238315725
256,5632,0.2495,256,256,1008,22556,1,267,266,4.5128889322411965,4.286442906778575,256.50523238315725,256.50523238315725
512,5632,0.2495,256,256,2036,22556,1,266,266,4.025929780138824,4.286442906778575,256.50523238315725,256.50523238315725
768,5632,0.2495,256,256,3060,22556,1,267,266,4.538940244905007,4.286442906778575,256.50523238315725,256.50523238315725
1024,5632,0.2495,256,256,4088,22556,1,266,266,4.051981092802748,4.286442906778575,256.50523238315725,256.50523238315725
1280,5632,0.2495,256,256,5112,22556,1,267,266,4.564991557569101,4.286442906778575,256.50523238315725,256.50523238315725
1536,5632,0.2495,256,256,6140,22556,1,266,266,4.078032405466502,4.286442906778575,256.50523238315725,256.50523238315725
1792,5632,0.2495,256,256,7164,22556,1,267,266,4.591042870232968,4.286442906778575,256.50523238315725,256.50523238315725
2048,5632,0.2495,256,256,8192,22556,1,266,266,4.104083718130596,4.286442906778575,256.50523238315725,256.50523238315725
2304,5632,0.2495,256,256,9216,22556,1,267,266,4.617094182896835,4.286442906778575,256.50523238315725,256.50523238315725
2560,5632,0.2495,256,256,10244,22556,1,266,266,4.130135030794463,4.286442906778575,256.50523238315725,256.50523238315725
2816,5632,0.2495,256,256,11268,22556,1,267,266,4.64314549556093,4.286442906778575,256.50523238315725,256.50523238315725
3072,5632,0.2495,256,256,12296,22556,1,266,266,4.156186343458103,4.286442906778575,256.50523238315725,256.50523238315725
3328,5632,0.2495,256,256,13320,22556,1,267,266,4.669196808224569,4.286442906778575,256.50523238315725,256.50523238315725
3584,5632,0.2495,256,256,14348,22556,1,266,266,4.182237656122197,4.286442906778575,256.50523238315725,256.50523238315725
3840,5632,0.2495,256,256,15372,22556,1,267,266,4.695248120888209,4.286442906778575,256.50523238315725,256.50523238315725
4096,5632,0.2495,256,256,16400,22556,1,266,266,4.208288968786292,4.286442906778575,256.50523238315725,256.50523238315725
4352,5632,0.2495,256,256,17424,22556,1,267,266,4.7212994335523035,4.286442906778575,256.50523238315725,256.50523238315725
4608,5632,0.2495,256,256,18452,22556,1,266,266,4.234340281449477,4.286442906778575,256.50523238315725,256.50523238315725
4864,5632,0.2495,256,256,19476,22556,1,267,266,4.747350746216398,4.286442906778575,256.50523238315725,256.50523238315725
5120,5632,0.2495,256,256,20504,22556,1,266,266,4.260391594113571,4.286442906778575,256.50523238315725,256.50523238315725
5376,5632,0.2495,256,256,21528,22556,1,267,266,4.773402058879583,4.286442906778575,256.50523238315725,256.50523238315725
5632,5632,0.2495,256,256,22556,22556,1,266,266,4.286442906778575,4.286442906778575,256.50523238315725,256.50523238315725
5888,5632,0.2495,256,256,23580,22556,1,267,266,4.799453371544587,4.286442906778575,256.50523238315725,256.50523238315725
6144,5632,0.2495,256,256,24608,22556,1,266,266,4.31249421944176,4.286442906778575,256.50523238315725,256.50523238315725
6400,5632,0.2495,256,256,25632,22556,1,267,266,4.825504684208681,4.286442906778575,256.50523238315725,256.50523238315725
6656,5632,0.2495,256,256,26660,22556,1,266,266,4.338545532105854,4.286442906778575,256.50523238315725,256.50523238315725
6912,5632,0.2495,256,256,27684,22556,1,267,266,4.851555996871866,4.286442906778575,256.50523238315725,256.50523238315725
7168,5632,0.2495,256,256,28712,22556,1,266,266,4.364596844769949,4.286442906778575,256.50523238315725,256.50523238315725
7424,5632,0.2495,256,256,29736,22556,1,267,266,4.877607309535961,4.286442906778575,256.50523238315725,256.50523238315725
7680,5632,0.2495,256,256,30764,22556,1,266,266,4.390648157433134,4.286442906778575,256.50523238315725,256.50523238315725
7936,5632,0.2495,256,256,31788,22556,1,267,266,4.903658622200055,4.286442906778575,256.50523238315725,256.50523238315725
8192,5632,0.2495,256,256,32816,22556,1,266,266,4.416699470099047,4.286442906778575,256.50523238315725,256.50523238315725
8448,5632,0.2495,256,256,33841,22556,1,267,266,4.679717530647395,4.286442906778575,256.50523238315725,256.50523238315725
8704,5632,0.2495,256,256,34869,22556,1,266,266,4.192758378543658,4.286442906778575,256.50523238315725,256.50523238315725
8960,5632,0.2495,256,256,35893,22556,1,267,266,4.7057688433105795,4.286442906778575,256.50523238315725,256.50523238315725
9216,5632,0.2495,256,256,36921,22556,1,266,266,4.218809691206843,4.286442906778575,256.50523238315725,256.50523238315725
9472,5632,0.2495,256,256,37945,22556,1,267,266,4.7318201559737645,4.286442906778575,256.50523238315725,256.50523238315725
9728,5632,0.2495,256,256,38973,22556,1,266,266,4.244861003871847,4.286442906778575,256.50523238315725,256.50523238315725
9984,5632,0.2495,256,256,39997,22556,1,267,266,4.757871468638768,4.286442906778575,256.50523238315725,256.50523238315725
10240,5632,0.2495,256,256,41025,22556,1,266,266,4.270912316536851,4.286442906778575,256.50523238315725,256.50523238315725
10496,5632,0.2495,256,256,42049,22556,1,267,266,4.783922781301953,4.286442906778575,256.50523238315725,256.50523238315725
10752,5632,0.2495,256,256,43077,22556,1,266,266,4.296963629200036,4.286442906778575,256.50523238315725,256.50523238315725
11008,5632,0.2495,256,256,44101,22556,1,267,266,4.809974093965138,4.286442906778575,256.50523238315725,256.50523238315725
0,5888,0.2495,256,256,0,23580,1,261,267,0.0,4.799453371544587,256.50523238315725,256.50523238315725
256,5888,0.2495,256,256,1008,23580,1,267,267,4.5128889322411965,4.799453371544587,256.50523238315725,256.50523238315725
512,5888,0.2495,256,256,2036,23580,1,266,267,4.025929780138824,4.799453371544587,256.50523238315725,256.50523238315725
768,5888,0.2495,256,256,3060,23580,1,267,267,4.538940244905007,4.799453371544587,256.50523238315725,256.50523238315725
1024,5888,0.2495,256,256,4088,23580,1,266,267,4.051981092802748,4.799453371544587,256.50523238315725,256.50523238315725
1280,5888,0.2495,256,256,5112,23580,1,267,267,4.564991557569101,4.799453371544587,256.50523238315725,256.50523238315725
1536,5888,0.2495,256,256,6140,23580,1,266,267,4.078032405466502,4.799453371544587,256.50523238315725,256.50523238315725
1792,5888,0.2495,256,256,7164,23580,1,267,267,4.591042870232968,4.799453371544587,256.50523238315725,256.50523238315725
2048,5888,0.2495,256,256,8192,23580,1,266,267,4.104083718130596,4.799453371544587,256.50523238315725,256.50523238315725
2304,5888,0.2495,256,256,9216,23580,1,267,267,4.617094182896835,4.799453371544587,256.50523238315725,256.50523238315725
2560,5888,0.2495,256,256,10244,23580,1,266,267,4.130135030794463,4.799453371544587,256.50523238315725,256.50523238315725
2816,5888,0.2495,256,256,11268,23580,1,267,267,4.64314549556093,4.799453371544587,256.50523238315725,256.50523238315725
3072,5888,0.2495,256,256,12296,23580,1,266,267,4.156186343458103,4.799453371544587,256.50523238315725,256.50523238315725
3328,5888,0.2495,256,256,13320,23580,1,267,267,4.669196808224569,4.799453371544587,256.50523238315725,256.50523238315725
3584,5888,0.2495,256,256,14348,23580,1,266,267,4.182237656122197,4.799453371544587,256.50523238315725,256.50523238315725
3840,5888,0.2495,256,256,15372,23580,1,267,267,4.695248120888209,4.799453371544587,256.50523238315725,256.50523238315725
4096,5888,0.2495,256,256,16400,23580,1,266,267,4.208288968786292,4.799453371544587,256.50523238315725,256.50523238315725
4352,5888,0.2495,256,256,17424,23580,1,267,267,4.7212994335523035,4.799453371544587,256.50523238315725,256.50523238315725
4608,5888,0.2495,256,256,18452,23580,1,266,267,4.234340281449477,4.799453371544587,256.50523238315725,256.50523238315725
4864,5888,0.2495,256,256,19476,23580,1,267,267,4.747350746216398,4.799453371544587,256.50523238315725,256.50523238315725
5120,5888,0.2495,256,256,20504,23580,1,266,267,4.260391594113571,4.799453371544587,256.50523238315725,256.50523238315725
5376,5888,0.2495,256,256,21528,23580,1,267,267,4.773402058879583,4.799453371544587,256.50523238315725,256.50523238315725
5632,5888,0.2495,256,256,22556,23580,1,266,267,4.286442906778575,4.799453371544587,256.50523238315725,256.50523238315725
5888,5888,0.2495,256,256,23580,23580,1,267,267,4.799453371544587,4.799453371544587,256.50523238315725,256.50523238315725
6144,5888,0.2495,256,256,24608,23580,1,266,267,4.31249421944176,4.799453371544587,256.50523238315725,256.50523238315725
6400,5888,0.2495,256,256,25632,23580,1,267,267,4.825504684208681,4.799453371544587,256.50523238315725,256.50523238315725
6656,5888,0.2495,256,256,26660,23580,1,266,267,4.338545532105854,4.799453371544587,256.50523238315725,256.50523238315725
6912,5888,0.2495,256,256,27684,23580,1,267,267,4.851555996871866,4.799453371544587,256.50523238315725,256.50523238315725
7168,5888,0.2495,256,256,28712,23580,1,266,267,4.364596844769949,4.799453371544587,256.50523238315725,256.50523238315725
7424,5888,0.2495,256,256,29736,23580,1,267,267,4.877607309535961,4.799453371544587,256.50523238315725,256.50523238315725
7680,5888,0.2495,256,256,30764,23580,1,266,267,4.390648157433134,4.799453371544587,256.50523238315725,256.50523238315725
7936,5888,0.2495,256,256,31788,23580,1,267,267,4.903658622200055,4.799453371544587,256.50523238315725,256.50523238315725
8192,5888,0.2495,256,256,32816,23580,1,266,267,4.416699470099047,4.799453371544587,256.50523238315725,256.50523238315725
8448,5888,0.2495,256,256,33841,23580,1,267,267,4.679717530647395,4.799453371544587,256.50523238315725,256.50523238315725
8704,5888,0.2495,256,256,34869,23580,1,266,267,4.192758378543658,4.799453371544587,256.50523238315725,256.50523238315725
8960,5888,0.2495,256,256,35893,23580,1,267,267,4.7057688433105795,4.799453371544587,256.50523238315725,256.50523238315725
9216,5888,0.2495,256,256,36921,23580,1,266,267,4.218809691206843,4.799453371544587,256.50523238315725,256.50523238315725
9472,5888,0.2495,256,256,37945,23580,1,267,267,4.7318201559737645,4.799453371544587,256.50523238315725,256.50523238315725
9728,5888,0.2495,256,256,38973,23580,1,266,267,4.244861003871847,4.799453371544587,256.50523238315725,256.50523238315725
9984,5888,0.2495,256,256,39997,23580,1,267,267,4.757871468638768,4.799453371544587,256.50523238315725,256.50523238315725
10240,5888,0.2495,256,256,41025,23580,1,266,267,4.270912316536851,4.799453371544587,256.50523238315725,256.50523238315725
10496,5888,0.2495,256,256,42049,23580,1,267,267,4.783922781301953,4.799453371544587,256.50523238315725,256.50523238315725
10752,5888,0.2495,256,256,43077,23580,1,266,267,4.296963629200036,4.799453371544587,256.50523238315725,256.50523238315725
11008,5888,0.2495,256,256,44101,23580,1,267,267,4.809974093965138,4.799453371544587,256.50523238315725,256.50523238315725
0,6144,0.2495,256,256,0,24608,1,261,266,0.0,4.31249421944176,256.50523238315725,256.50523238315725
256,6144,0.2495,256,256,1008,24608,1,267,266,4.5128889322411965,4.31249421944176,256.50523238315725,256.50523238315725
512,6144,0.2495,256,256,2036,24608,1,266,266,4.025929780138824,4.31249421944176,256.50523238315725,256.50523238315725
768,6144,0.2495,256,256,3060,24608,1,267,266,4.538940244905007,4.31249421944176,256.50523238315725,256.50523238315725
1024,6144,0.2495,256,256,4088,24608,1,266,266,4.051981092802748,4.31249421944176,256.50523238315725,256.50523238315725
1280,6144,0.2495,256,256,5112,24608,1,267,266,4.564991557569101,4.31249421944176,256.50523238315725,256.50523238315725
1536,6144,0.2495,256,256,6140,24608,1,266,266,4.078032405466502,4.31249421944176,256.50523238315725,256.50523238315725
1792,6144,0.2495,256,256,7164,24608,1,267,266,4.591042870232968,4.31249421944176,256.50523238315725,256.50523238315725
2048,6144,0.2495,256,256,8192,24608,1,266,266,4.104083718130596,4.31249421944176,256.50523238315725,256.50523238315725
2304,6144,0.2495,256,256,9216,24608,1,267,266,4.617094182896835,4.31249421944176,256.50523238315725,256.50523238315725
2560,6144,0.2495,256,256,10244,24608,1,266,266,4.130135030794463,4.31249421944176,256.50523238315725,256.50523238315725
2816,6144,0.2495,256,256,11268,24608,1,267,266,4.64314549556093,4.31249421944176,256.50523238315725,256.50523238315725
3072,6144,0.2495,256,256,12296,24608,1,266,266,4.156186343458103,4.31249421944176,256.50523238315725,256.50523238315725
3328,6144,0.2495,256,256,13320,24608,1,267,266,4.669196808224569,4.31249421944176,256.50523238315725,256.50523238315725
3584,6144,0.2495,256,256,14348,24608,1,266,266,4.182237656122197,4.31249421944176,256.50523238315725,256.50523238315725
3840,6144,0.2495,256,256,15372,24608,1,267,266,4.695248120888209,4.31249421944176,256.50523238315725,256.50523238315725
4096,6144,0.2495,256,256,16400,24608,1,266,266,4.208288968786292,4.31249421944176,256.50523238315725,256.50523238315725
4352,6144,0.2495,256,256,17424,24608,1,267,266,4.7212994335523035,4.31249421944176,256.50523238315725,256.50523238315725
4608,6144,0.2495,256,256,18452,24608,1,266,266,4.234340281449477,4.31249421944176,256.50523238315725,256.50523238315725
4864,6144,0.2495,256,256,19476,24608,1,267,266,4.747350746216398,4.31249421944176,256.50523238315725,256.50523238315725
5120,6144,0.2495,256,256,20504,24608,1,266,266,4.260391594113571,4.31249421944176,256.50523238315725,256.50523238315725
5376,6144,0.2495,256,256,21528,24608,1,267,266,4.773402058879583,4.31249421944176,256.50523238315725,256.50523238315725
5632,6144,0.2495,256,256,22556,24608,1,266,266,4.286442906778575,4.31249421944176,256.50523238315725,256.50523238315725
5888,6144,0.2495,256,256,23580,24608,1,267,266,4.799453371544587,4.31249421944176,256.50523238315725,256.50523238315725
6144,6144,0.2495,256,256,24608,24608,1,266,266,4.31249421944176,4.31249421944176,256.50523238315725,256.50523238315725
6400,6144,0.2495,256,256,25632,24608,1,267,266,4.825504684208681,4.31249421944176,256.50523238315725,256.50523238315725
6656,6144,0.2495,256,256,26660,24608,1,266,266,4.338545532105854,4.31249421944176,256.50523238315725,256.50523238315725
6912,6144,0.2495,256,256,27684,24608,1,267,266,4.851555996871866,4.31249421944176,256.50523238315725,256.50523238315725
7168,6144,0.2495,256,256,28712,24608,1,266,266,4.364596844769949,4.31249421944176,256.50523238315725,256.50523238315725
7424,6144,0.2495,256,256,29736,24608,1,267,266,4.877607309535961,4.31249421944176,256.50523238315725,256.50523238315725
7680,6144,0.2495,256,256,30764,24608,1,266,266,4.390648157433134,4.31249421944176,256.50523238315725,256.50523238315725
7936,6144,0.2495,256,256,31788,24608,1,267,266,4.903658622200055,4.31249421944176,256.50523238315725,256.50523238315725
8192,6144,0.2495,256,256,32816,24608,1,266,266,4.416699470099047,4.31249421944176,256.50523238315725,256.50523238315725
8448,6144,0.2495,256,256,33841,24608,1,267,266,4.679717530647395,4.31249421944176,256.50523238315725,256.50523238315725
8704,6144,0.2495,256,256,34869,24608,1,266,266,4.192758378543658,4.31249421944176,256.50523238315725,256.50523238315725
8960,6144,0.2495,256,256,35893,24608,1,267,266,4.7057688433105795,4.31249421944176,256.50523238315725,256.50523238315725
9216,6144,0.2495,256,256,36921,24608,1,266,266,4.218809691206843,4.31249421944176,256.50523238315725,256.50523238315725
9472,6144,0.2495,256,256,37945,24608,1,267,266,4.7318201559737645,4.31249421944176,256.50523238315725,256.50523238315725
9728,6144,0.2495,256,256,38973,24608,1,266,266,4.244861003871847,4.31249421944176,256.50523238315725,256.50523238315725
9984,6144,0.2495,256,256,39997,24608,1,267,266,4.757871468638768,4.31249421944176,256.50523238315725,256.50523238315725
10240,6144,0.2495,256,256,41025,24608,1,266,266,4.270912316536851,4.31249421944176,256.50523238315725,256.50523238315725
10496,6144,0.2495,256,256,42049,24608,1,267,266,4.783922781301953,4.31249421944176,256.50523238315725,256.50523238315725
10752,6144,0.2495,256,256,43077,24608,1,266,266,4.296963629200036,4.31249421944176,256.50523238315725,256.50523238315725
11008,6144,0.2495,256,256,44101,24608,1,267,266,4.809974093965138,4.31249421944176,256.50523238315725,256.50523238315725
0,6400,0.2495,256,256,0,25632,1,261,267,0.0,4.825504684208681,256.50523238315725,256.50523238315725
256,6400,0.2495,256,256,1008,25632,1,267,267,4.5128889322411965,4.825504684208681,256.50523238315725,256.50523238315725
512,6400,0.2495,256,256,2036,25632,1,266,267,4.025929780138824,4.825504684208681,256.50523238315725,256.50523238315725
768,6400,0.2495,256,256,3060,25632,1,267,267,4.538940244905007,4.825504684208681,256.50523238315725,256.50523238315725
1024,6400,0.2495,256,256,4088,25632,1,266,267,4.051981092802748,4.825504684208681,256.50523238315725,256.50523238315725
1280,6400,0.2495,256,256,5112,25632,1,267,267,4.564991557569101,4.825504684208681,256.50523238315725,256.50523238315725
1536,6400,0.2495,256,256,6140,25632,1,266,267,4.078032405466502,4.825504684208681,256.50523238315725,256.50523238315725
1792,6400,0.2495,256,256,7164,25632,1,267,267,4.591042870232968,4.825504684208681,256.50523238315725,256.50523238315725
2048,6400,0.2495,256,256,8192,25632,1,266,267,4.104083718130596,4.825504684208681,256.50523238315725,256.50523238315725
2304,6400,0.2495,256,256,9216,25632,1,267,267,4.617094182896835,4.825504684208681,256.50523238315725,256.50523238315725
2560,6400,0.2495,256,256,10244,25632,1,266,267,4.130135030794463,4.825504684208681,256.50523238315725,256.50523238315725
2816,6400,0.2495,256,256,11268,25632,1,267,267,4.64314549556093,4.825504684208681,256.50523238315725,256.50523238315725
3072,6400,0.2495,256,256,12296,25632,1,266,267,4.156186343458103,4.825504684208681,256.50523238315725,256.50523238315725
3328,6400,0.2495,256,256,13320,25632,1,267,267,4.669196808224569,4.825504684208681,256.50523238315725,256.50523238315725
3584,6400,0.2495,256,256,14348,25632,1,266,267,4.182237656122197,4.825504684208681,256.50523238315725,256.50523238315725
3840,6400,0.2495,256,256,15372,25632,1,267,267,4.695248120888209,4.825504684208681,256.50523238315725,256.50523238315725
4096,6400,0.2495,256,256,16400,25632,1,266,267,4.208288968786292,4.825504684208681,256.50523238315725,256.50523238315725
4352,6400,0.2495,256,256,17424,25632,1,267,267,4.7212994335523035,4.825504684208681,256.50523238315725,256.50523238315725
4608,6400,0.2495,256,256,18452,25632,1,266,267,4.234340281449477,4.825504684208681,256.50523238315725,256.50523238315725
4864,6400,0.2495,256,256,19476,25632,1,267,267,4.747350746216398,4.825504684208681,256.50523238315725,256.50523238315725
5120,6400,0.2495,256,256,20504,25632,1,266,267,4.260391594113571,4.825504684208681,256.50523238315725,256.50523238315725
5376,6400,0.2495,256,256,21528,25632,1,267,267,4.773402058879583,4.825504684208681,256.50523238315725,256.50523238315725
5632,6400,0.2495,256,256,22556,25632,1,266,267,4.286442906778575,4.825504684208681,256.50523238315725,256.50523238315725
5888,6400,0.2495,256,256,23580,25632,1,267,267,4.799453371544587,4.825504684208681,256.50523238315725,256.50523238315725
6144,6400,0.2495,256,256,24608,25632,1,266,267,4.31249421944176,4.825504684208681,256.50523238315725,256.50523238315725
6400,6400,0.2495,256,256,25632,25632,1,267,267,4.825504684208681,4.825504684208681,256.50523238315725,256.50523238315725
6656,6400,0.2495,256,256,26660,25632,1,266,267,4.338545532105854,4.825504684208681,256.50523238315725,256.50523238315725
6912,6400,0.2495,256,256,27684,25632,1,267,267,4.851555996871866,4.825504684208681,256.50523238315725,256.50523238315725
7168,6400,0.2495,256,256,28712,25632,1,266,267,4.364596844769949,4.825504684208681,256.50523238315725,256.50523238315725
7424,6400,0.2495,256,256,29736,25632,1,267,267,4.877607309535961,4.825504684208681,256.50523238315725,256.50523238315725
7680,6400,0.2495,256,256,30764,25632,1,266,267,4.390648157433134,4.825504684208681,256.50523238315725,256.50523238315725
7936,6400,0.2495,256,256,31788,25632,1,267,267,4.903658622200055,4.825504684208681,256.50523238315725,256.50523238315725
8192,6400,0.2495,256,256,32816,25632,1,266,267,4.416699470099047,4.825504684208681,256.50523238315725,256.50523238315725
8448,6400,0.2495,256,256,33841,25632,1,267,267,4.679717530647395,4.825504684208681,256.50523238315725,256.50523238315725
8704,6400,0.2495,256,256,34869,25632,1,266,267,4.192758378543658,4.825504684208681,256.50523238315725,256.50523238315725
8960,6400,0.2495,256,256,35893,25632,1,267,267,4.7057688433105795,4.825504684208681,256.50523238315725,256.50523238315725
9216,6400,0.2495,256,256,36921,25632,1,266,267,4.218809691206843,4.825504684208681,256.50523238315725,256.50523238315725
9472,6400,0.2495,256,256,37945,25632,1,267,267,4.7318201559737645,4.825504684208681,256.50523238315725,256.50523238315725
9728,6400,0.2495,256,256,38973,25632,1,266,267,4.244861003871847,4.825504684208681,256.50523238315725,256.50523238315725
9984,6400,0.2495,256,256,39997,25632,1,267,267,4.757871468638768,4.825504684208681,256.50523238315725,256.50523238315725
10240,6400,0.2495,256,256,41025,25632,1,266,267,4.270912316536851,4.825504684208681,256.50523238315725,256.50523238315725
10496,6400,0.2495,256,256,42049,25632,1,267,267,4.783922781301953,4.825504684208681,256.50523238315725,256.50523238315725
10752,6400,0.2495,256,256,43077,25632,1,266,267,4.296963629200036,4.825504684208681,256.50523238315725,256.50523238315725
11008,6400,0.2495,256,256,44101,25632,1,267,267,4.809974093965138,4.825504684208681,256.50523238315725,256.50523238315725
0,6656,0.2495,256,256,0,26660,1,261,266,0.0,4.338545532105854,256.50523238315725,256.50523238315725
256,6656,0.2495,256,256,1008,26660,1,267,266,4.5128889322411965,4.338545532105854,256.50523238315725,256.50523238315725
512,6656,0.2495,256,256,2036,26660,1,266,266,4.025929780138824,4.338545532105854,256.50523238315725,256.50523238315725
768,6656,0.2495,256,256,3060,26660,1,267,266,4.538940244905007,4.338545532105854,256.50523238315725,256.50523238315725
1024,6656,0.2495,256,256,4088,26660,1,266,266,4.051981092802748,4.338545532105854,256.50523238315725,256.50523238315725
1280,6656,0.2495,256,256,5112,26660,1,267,266,4.564991557569101,4.338545532105854,256.50523238315725,256.50523238315725
1536,6656,0.2495,256,256,6140,26660,1,266,266,4.078032405466502,4.338545532105854,256.50523238315725,256.50523238315725
1792,6656,0.2495,256,256,7164,26660,1,267,266,4.591042870232968,4.338545532105854,256.50523238315725,256.50523238315725
2048,6656,0.2495,256,256,8192,26660,1,266,266,4.104083718130596,4.338545532105854,256.50523238315725,256.50523238315725
2304,6656,0.2495,256,256,9216,26660,1,267,266,4.617094182896835,4.338545532105854,256.50523238315725,256.50523238315725
2560,6656,0.2495,256,256,10244,26660,1,266,266,4.130135030794463,4.338545532105854,256.50523238315725,256.50523238315725
2816,6656,0.2495,256,256,11268,26660,1,267,266,4.64314549556093,4.338545532105854,256.50523238315725,256.50523238315725
3072,6656,0.2495,256,256,12296,26660,1,266,266,4.156186343458103,4.338545532105854,256.50523238315725,256.50523238315725
3328,6656,0.2495,256,256,13320,26660,1,267,266,4.669196808224569,4.338545532105854,256.50523238315725,256.50523238315725
3584,6656,0.2495,256,256,14348,26660,1,266,266,4.182237656122197,4.338545532105854,256.50523238315725,256.50523238315725
3840,6656,0.2495,256,256,15372,26660,1,267,266,4.695248120888209,4.338545532105854,256.50523238315725,256.50523238315725
4096,6656,0.2495,256,256,16400,26660,1,266,266,4.208288968786292,4.338545532105854,256.50523238315725,256.50523238315725
4352,6656,0.2495,256,256,17424,26660,1,267,266,4.7212994335523035,4.338545532105854,256.50523238315725,256.50523238315725
4608,6656,0.2495,256,256,18452,26660,1,266,266,4.234340281449477,4.338545532105854,256.50523238315725,256.50523238315725
4864,6656,0.2495,256,256,19476,26660,1,267,266,4.747350746216398,4.338545532105854,256.50523238315725,256.50523238315725
5120,6656,0.2495,256,256,20504,26660,1,266,266,4.260391594113571,4.338545532105854,256.50523238315725,256.50523238315725
5376,6656,0.2495,256,256,21528,26660,1,267,266,4.773402058879583,4.338545532105854,256.50523238315725,256.50523238315725
5632,6656,0.2495,256,256,22556,26660,1,266,266,4.286442906778575,4.338545532105854,256.50523238315725,256.50523238315725
5888,6656,0.2495,256,256,23580,26660,1,267,266,4.799453371544587,4.338545532105854,256.50523238315725,256.50523238315725
6144,6656,0.2495,256,256,24608,26660,1,266,266,4.31249421944176,4.338545532105854,256.50523238315725,256.50523238315725
6400,6656,0.2495,256,256,25632,26660,1,267,266,4.825504684208681,4.338545532105854,256.50523238315725,256.50523238315725
6656,6656,0.2495,256,256,26660,26660,1,266,266,4.338545532105854,4.338545532105854,256.50523238315725,256.50523238315725
6912,6656,0.2495,256,256,27684,26660,1,267,266,4.851555996871866,4.338545532105854,256.50523238315725,256.50523238315725
7168,6656,0.2495,256,256,28712,26660,1,266,266,4.364596844769949,4.338545532105854,256.50523238315725,256.50523238315725
7424,6656,0.2495,256,256,29736,26660,1,267,266,4.877607309535961,4.338545532105854,256.50523238315725,256.50523238315725
7680,6656,0.2495,256,256,30764,26660,1,266,266,4.390648157433134,4.338545532105854,256.50523238315725,256.50523238315725
7936,6656,0.2495,256,256,31788,26660,1,267,266,4.903658622200055,4.338545532105854,256.50523238315725,256.50523238315725
8192,6656,0.2495,256,256,32816,26660,1,266,266,4.416699470099047,4.338545532105854,256.50523238315725,256.50523238315725
8448,6656,0.2495,256,256,33841,26660,1,267,266,4.679717530647395,4.338545532105854,256.50523238315725,256.50523238315725
8704,6656,0.2495,256,256,34869,26660,1,266,266,4.192758378543658,4.338545532105854,256.50523238315725,256.50523238315725
8960,6656,0.2495,256,256,35893,26660,1,267,266,4.7057688433105795,4.338545532105854,256.50523238315725,256.50523238315725
9216,6656,0.2495,256,256,36921,26660,1,266,266,4.218809691206843,4.338545532105854,256.50523238315725,256.50523238315725
9472,6656,0.2495,256,256,37945,26660,1,267,266,4.7318201559737645,4.338545532105854,256.50523238315725,256.50523238315725
